"21CDD8XMB3Q3AP0X0HKODT4E045QFU","Bibliographic Labeling"," ","2VW2J1LY58B73XMMC36KOD166JVR63","A2O543PJ8110HB","Approved","Sun May 13 12:28:24 PDT 2012","Sun May 13 12:29:24 PDT 2012","title","proceedings","proceedings","proceedings","proceedings","title","proceedings","proceedings","proceedings","proceedings"
"21CDD8XMB3Q3AP0X0HKODT4E045QFU","Bibliographic Labeling"," ","2WEEGOOGQSCM78AWWF5I1UU08TTEE0","A1SOTDKP7FMZUK","Approved","Mon May 14 11:41:03 PDT 2012","Mon May 14 11:42:44 PDT 2012","title","proceedings","title","conference","conference","title","conference","proceedings","proceedings","proceedings"
"21CDD8XMB3Q3AP0X0HKODT4E045QFU","Bibliographic Labeling"," ","22NQ8H88MQU6MVOXPZ91YXX4INOS97","AWL4GVQNG6AOW","Approved","Mon May 14 12:58:17 PDT 2012","Mon May 14 12:59:50 PDT 2012","series","proceedings","series","series","series","title","series","conference","series","series"
"21CDD8XMB3Q3AP0X0HKODT4E045QFU","Bibliographic Labeling"," ","2OJ9Y8TNKIMZTC5694J2VM0PO0K9W3","A2J237J8KM3OCS","Approved","Mon May 14 13:00:53 PDT 2012","Mon May 14 13:01:57 PDT 2012","title","proceedings","proceedings","proceedings","author","proceedings","proceedings","proceedings","proceedings","proceedings"
"21CDD8XMB3Q3AP0X0HKODT4E045QFU","Bibliographic Labeling"," ","2SMB2YU98JHSUBBPFN6BQ9IOJQ3NBO","A3A7VZ2Z5EU18R","Approved","Wed May 16 16:39:19 PDT 2012","Wed May 16 16:40:32 PDT 2012","conference","proceedings","conference","conference","conference","title","conference","proceedings","proceedings","proceedings"
,,,,,,,,"conference","proceedings","conference","conference","conference","title","conference","proceedings","proceedings","proceedings"
"2ZS0RYNJ92NJLC0R59AT1HYW7S5A5O","Bibliographic Labeling"," ","2NHGFL6VCPWZAHNZQ5FV8S7SV5V7M5","A2O543PJ8110HB","Approved","Sat May 12 12:36:01 PDT 2012","Sat May 12 12:37:22 PDT 2012","proceedings","proceedings","proceedings","proceedings","proceedings","author","proceedings","proceedings","proceedings","proceedings"
"2ZS0RYNJ92NJLC0R59AT1HYW7S5A5O","Bibliographic Labeling"," ","2JM8P9Y38TWWY83EOL9M7JTAOSAZI1","AWL4GVQNG6AOW","Approved","Mon May 14 13:03:58 PDT 2012","Mon May 14 13:05:22 PDT 2012","series","conference","conference","series","series","conference","series","series","conference","series"
"2ZS0RYNJ92NJLC0R59AT1HYW7S5A5O","Bibliographic Labeling"," ","259VKCJ011K28UJT37HWD18NCBZA84","A2J237J8KM3OCS","Approved","Mon May 14 13:10:03 PDT 2012","Mon May 14 13:11:05 PDT 2012","proceedings","title","title","proceedings","proceedings","author","proceedings","proceedings","proceedings","proceedings"
"2ZS0RYNJ92NJLC0R59AT1HYW7S5A5O","Bibliographic Labeling"," ","2TLUHYW2GTP9S07EZJD1D9YSWLJMRL","A3A7VZ2Z5EU18R","Approved","Tue May 15 13:05:22 PDT 2012","Tue May 15 13:06:54 PDT 2012","proceedings","conference","conference","conference","conference","publisher","proceedings","proceedings","proceedings","proceedings"
"2ZS0RYNJ92NJLC0R59AT1HYW7S5A5O","Bibliographic Labeling"," ","268KCCVLL3CA4TM34CH4J9NQ2GEX7S","A1SOTDKP7FMZUK","Approved","Fri May 18 11:42:22 PDT 2012","Fri May 18 11:43:11 PDT 2012","proceedings","title","conference","conference","conference","proceedings","proceedings","proceedings","proceedings","proceedings"
,,,,,,,,"proceedings","conference","conference","conference","conference","conference","proceedings","proceedings","proceedings","proceedings"
"2S3YHVI44OS2LBUU7A5ZZBAPAND4YN","Bibliographic Labeling"," ","2KNKI62NJQ218SZV3D86IKLC3IDUMJ","A2O543PJ8110HB","Approved","Sun May 13 12:17:56 PDT 2012","Sun May 13 12:18:53 PDT 2012","proceedings","proceedings","proceedings","proceedings","title","proceedings","proceedings","proceedings","title","isbn"
"2S3YHVI44OS2LBUU7A5ZZBAPAND4YN","Bibliographic Labeling"," ","20M8Y1THV8ERAO8FH79M6SM5SKNN0F","A2J237J8KM3OCS","Approved","Mon May 14 13:14:57 PDT 2012","Mon May 14 13:15:36 PDT 2012","proceedings","proceedings","title","title","title","title","title","title","proceedings","isbn"
"2S3YHVI44OS2LBUU7A5ZZBAPAND4YN","Bibliographic Labeling"," ","258ULF395SW6O611MQEYUJBYN7PDRS","A3A7VZ2Z5EU18R","Approved","Tue May 15 11:32:45 PDT 2012","Tue May 15 11:34:57 PDT 2012","proceedings","proceedings","conference","conference","conference","conference","conference","conference","proceedings","isbn"
"2S3YHVI44OS2LBUU7A5ZZBAPAND4YN","Bibliographic Labeling"," ","2U4CVLL3CA33N7ABKR39UQU75649ZH","A1SOTDKP7FMZUK","Approved","Fri May 18 13:29:16 PDT 2012","Fri May 18 13:29:45 PDT 2012","proceedings","proceedings","conference","conference","conference","conference","conference","conference","proceedings","isbn"
,,,,,,,,"proceedings","proceedings","conference","conference","conference","conference","conference","conference","proceedings","isbn"
"2DG2AOO2GMMEHEO2KF3MDIAA74R66B","Bibliographic Labeling"," ","291O9Z6KW4ZMBPH3LECFX0ONV0I5EE","AWL4GVQNG6AOW","Approved","Mon May 14 23:22:03 PDT 2012","Mon May 14 23:25:43 PDT 2012","proceedings","proceedings","conference","conference","conference","conference","proceedings","proceedings","title","conference"
"2DG2AOO2GMMEHEO2KF3MDIAA74R66B","Bibliographic Labeling"," ","2AYUFBNFSVGUM53VZFN6UG1F09Z5JM","A2O543PJ8110HB","Approved","Tue May 15 12:50:29 PDT 2012","Tue May 15 12:51:26 PDT 2012","proceedings","proceedings","proceedings","proceedings","proceedings","proceedings","proceedings","proceedings","title","title"
"2DG2AOO2GMMEHEO2KF3MDIAA74R66B","Bibliographic Labeling"," ","2B4STMOFXRDS58CN8L4N4JFM97MRUI","A3A7VZ2Z5EU18R","Approved","Tue May 15 12:58:22 PDT 2012","Tue May 15 13:04:19 PDT 2012","proceedings","proceedings","proceedings","proceedings","proceedings","proceedings","proceedings","proceedings","conference","conference"
"2DG2AOO2GMMEHEO2KF3MDIAA74R66B","Bibliographic Labeling"," ","2WFCWYB49F9STIHJVOAOUST5PBRPTX","A2J237J8KM3OCS","Approved","Tue May 15 13:10:06 PDT 2012","Tue May 15 13:10:50 PDT 2012","proceedings","proceedings","proceedings","proceedings","proceedings","proceedings","proceedings","proceedings","title","title"
"2DG2AOO2GMMEHEO2KF3MDIAA74R66B","Bibliographic Labeling"," ","2NE25L8I9NZW77EL0B54XW7TGEQTJA","A1SOTDKP7FMZUK","Approved","Thu May 17 12:23:43 PDT 2012","Thu May 17 12:24:23 PDT 2012","proceedings","proceedings","proceedings","proceedings","proceedings","proceedings","proceedings","proceedings","title","conference"
,,,,,,,,"proceedings","proceedings","proceedings","proceedings","proceedings","proceedings","proceedings","proceedings","conference","conference"
"20QEBDPGFL6VDFWL3EED3IOV64K3IW","Bibliographic Labeling"," ","2VCH1Q6SVQ8H9YMCOTC5VBVCQ7S3MN","AWL4GVQNG6AOW","Approved","Tue May 15 07:24:20 PDT 2012","Tue May 15 07:25:59 PDT 2012","series","proceedings","year","year","conference","conference","conference","conference","series","series"
"20QEBDPGFL6VDFWL3EED3IOV64K3IW","Bibliographic Labeling"," ","2N0XMB3Q39Z0CWUFITK4LVST3XVITD","A2O543PJ8110HB","Approved","Tue May 15 12:51:27 PDT 2012","Tue May 15 12:52:24 PDT 2012","title","proceedings","year","year","proceedings","proceedings","proceedings","proceedings","proceedings","proceedings"
"20QEBDPGFL6VDFWL3EED3IOV64K3IW","Bibliographic Labeling"," ","239V8ER9Y8TNL8MLM9WKMHS2WSCS5P","A3A7VZ2Z5EU18R","Approved","Tue May 15 13:04:22 PDT 2012","Tue May 15 13:05:18 PDT 2012","conference","proceedings","proceedings","proceedings","proceedings","proceedings","proceedings","proceedings","proceedings","proceedings"
"20QEBDPGFL6VDFWL3EED3IOV64K3IW","Bibliographic Labeling"," ","2E66AUBXHWSH85LV3I2Z3DRL5BL3ZF","A2J237J8KM3OCS","Approved","Tue May 15 13:10:51 PDT 2012","Tue May 15 13:12:14 PDT 2012","title","proceedings","year","year","proceedings","proceedings","proceedings","proceedings","proceedings","proceedings"
"20QEBDPGFL6VDFWL3EED3IOV64K3IW","Bibliographic Labeling"," ","2E70OHOVR14IYAOOFWTHLCWAE4G56J","A1SOTDKP7FMZUK","Approved","Wed May 16 08:28:23 PDT 2012","Wed May 16 08:29:56 PDT 2012","conference","proceedings","proceedings","proceedings","proceedings","proceedings","proceedings","proceedings","proceedings","proceedings"
,,,,,,,,"conference","proceedings","proceedings","proceedings","proceedings","proceedings","proceedings","proceedings","proceedings","proceedings"
"20QEBDPGFL6VDFWL3EED3IOV64JI3A","Bibliographic Labeling"," ","2DLVOK5UFJ51ZXQ0IM6YXS1C0VW69Y","A1SOTDKP7FMZUK","Approved","Sat May 12 06:28:11 PDT 2012","Sat May 12 06:29:19 PDT 2012","conference","conference","conference","conference","conference","conference","conference","conference","conference","conference"
"20QEBDPGFL6VDFWL3EED3IOV64JI3A","Bibliographic Labeling"," ","240Y1THV8ER9ZYT9E5DZZM5KNMV1O8","A2O543PJ8110HB","Approved","Mon May 14 11:42:24 PDT 2012","Mon May 14 11:43:59 PDT 2012","title","title","year","year","title","title","title","title","proceedings","proceedings"
"20QEBDPGFL6VDFWL3EED3IOV64JI3A","Bibliographic Labeling"," ","2SSOUQIHPCGJ332NIQN54H0JXUX06H","A2J237J8KM3OCS","Approved","Mon May 14 13:11:38 PDT 2012","Mon May 14 13:12:16 PDT 2012","proceedings","title","year","year","proceedings","proceedings","proceedings","proceedings","proceedings","proceedings"
"20QEBDPGFL6VDFWL3EED3IOV64JI3A","Bibliographic Labeling"," ","2XBKM05BMJTUIOWOAGG9YA7SD33EJ3","A3A7VZ2Z5EU18R","Approved","Wed May 16 11:20:13 PDT 2012","Wed May 16 11:22:08 PDT 2012","proceedings","conference","proceedings","proceedings","proceedings","proceedings","proceedings","proceedings","proceedings","proceedings"
"20QEBDPGFL6VDFWL3EED3IOV64JI3A","Bibliographic Labeling"," ","2PB51Y7QEOZFZGSN6FKMVFXRL2VDGL","A20M9R65VFYZGM","Approved","Sat May 19 23:02:20 PDT 2012","Sat May 19 23:13:41 PDT 2012","proceedings","conference","proceedings","proceedings","proceedings","proceedings","proceedings","proceedings","proceedings","proceedings"
,,,,,,,,"proceedings","conference","proceedings","proceedings","proceedings","proceedings","proceedings","proceedings","proceedings","proceedings"
"2LOOQ1SNQQ7Q7X0RVDBCUR12Y2O7R8","Bibliographic Labeling"," ","2TUD21O3W5XH19PBM5TK5EPL0UYAG6","AWL4GVQNG6AOW","Approved","Mon May 14 23:09:20 PDT 2012","Mon May 14 23:11:18 PDT 2012","year","proceedings","conference","conference","conference","conference","conference","conference","series","conference"
"2LOOQ1SNQQ7Q7X0RVDBCUR12Y2O7R8","Bibliographic Labeling"," ","24IIHPCGJ2D22E3IZK80QPPSQ8W39Z","A2O543PJ8110HB","Approved","Tue May 15 12:52:24 PDT 2012","Tue May 15 12:53:05 PDT 2012","year","proceedings","proceedings","proceedings","proceedings","proceedings","proceedings","proceedings","proceedings","proceedings"
"2LOOQ1SNQQ7Q7X0RVDBCUR12Y2O7R8","Bibliographic Labeling"," ","2DVFDEY5COW0M6RLXV3RMLC63T63UQ","A2J237J8KM3OCS","Approved","Tue May 15 13:07:39 PDT 2012","Tue May 15 13:08:15 PDT 2012","year","proceedings","proceedings","proceedings","proceedings","proceedings","proceedings","proceedings","proceedings","proceedings"
"2LOOQ1SNQQ7Q7X0RVDBCUR12Y2O7R8","Bibliographic Labeling"," ","2VNWJ5OPB0YVHP8KGJ27LP9UB7P5XL","A3A7VZ2Z5EU18R","Approved","Tue May 15 19:39:45 PDT 2012","Tue May 15 19:41:02 PDT 2012","proceedings","proceedings","proceedings","proceedings","proceedings","proceedings","proceedings","proceedings","proceedings","proceedings"
"2LOOQ1SNQQ7Q7X0RVDBCUR12Y2O7R8","Bibliographic Labeling"," ","2LDYHVI44OS2LBUU7A5ZZBAPDI3Y4W","A1SOTDKP7FMZUK","Approved","Wed May 16 02:03:29 PDT 2012","Wed May 16 02:04:02 PDT 2012","proceedings","proceedings","proceedings","proceedings","proceedings","proceedings","proceedings","proceedings","proceedings","proceedings"
,,,,,,,,"proceedings","proceedings","proceedings","proceedings","proceedings","proceedings","proceedings","proceedings","proceedings","proceedings"
"2AOYTWX4H3H2Q14Z3W7IDIJRGHH4ZE","Bibliographic Labeling"," ","22EEZZ2MIKMNAK8B3LU80WWXQ7VO7Q","A2O543PJ8110HB","Approved","Sun May 13 12:17:06 PDT 2012","Sun May 13 12:17:56 PDT 2012","proceedings","isbn","isbn","isbn","isbn","title","isbn","proceedings","proceedings","title"
"2AOYTWX4H3H2Q14Z3W7IDIJRGHH4ZE","Bibliographic Labeling"," ","26TINMHGYQ4J4DAX0Y6MMFOY6NYL8X","AWL4GVQNG6AOW","Approved","Mon May 14 13:10:16 PDT 2012","Mon May 14 13:12:12 PDT 2012","proceedings","isbn","isbn","isbn","isbn","title","isbn","conference","conference","title"
"2AOYTWX4H3H2Q14Z3W7IDIJRGHH4ZE","Bibliographic Labeling"," ","2GJ70G5R98D8KTV01JJS0NYCO8SCS9","A2J237J8KM3OCS","Approved","Mon May 14 13:24:25 PDT 2012","Mon May 14 13:25:03 PDT 2012","proceedings","isbn","isbn","isbn","isbn","proceedings","isbn","proceedings","proceedings","title"
"2AOYTWX4H3H2Q14Z3W7IDIJRGHH4ZE","Bibliographic Labeling"," ","25GK5UFJ51Y7R4OL9LHS8CSTUTS8B5","A3A7VZ2Z5EU18R","Approved","Mon May 14 16:56:45 PDT 2012","Mon May 14 17:01:34 PDT 2012","proceedings","isbn","isbn","isbn","isbn","proceedings","isbn","conference","conference","conference"
"2AOYTWX4H3H2Q14Z3W7IDIJRGHH4ZE","Bibliographic Labeling"," ","21QNJ92NJKM061M5NH8Y32GTXIW8DC","A1SOTDKP7FMZUK","Approved","Fri May 18 02:53:33 PDT 2012","Fri May 18 02:54:10 PDT 2012","proceedings","isbn","isbn","isbn","isbn","proceedings","isbn","proceedings","proceedings","conference"
,,,,,,,,"proceedings","isbn","isbn","conference","isbn","proceedings","conference","proceedings","proceedings","conference"
"2BXJ51Y7QEOZGOQEVZJTTOFXWP4FCE","Bibliographic Labeling"," ","2H1KQW618N46VNFY7RWXJETNLWQOM1","A2O543PJ8110HB","Approved","Sun May 13 12:26:25 PDT 2012","Sun May 13 12:27:27 PDT 2012","isbn","proceedings","year","isbn","title","isbn","proceedings","year","proceedings","proceedings"
"2BXJ51Y7QEOZGOQEVZJTTOFXWP4FCE","Bibliographic Labeling"," ","2T0EBDPGFL6VDFWL3EED3IOV9XD3IA","AWL4GVQNG6AOW","Approved","Mon May 14 13:05:53 PDT 2012","Mon May 14 13:07:16 PDT 2012","isbn","conference","year","isbn","series","isbn","conference","year","conference","series"
"2BXJ51Y7QEOZGOQEVZJTTOFXWP4FCE","Bibliographic Labeling"," ","2WS5BMJTUHYW36TB3E17Z5WM9BGHMC","A2J237J8KM3OCS","Approved","Mon May 14 13:23:48 PDT 2012","Mon May 14 13:24:24 PDT 2012","isbn","author","year","isbn","proceedings","isbn","author","year","proceedings","proceedings"
"2BXJ51Y7QEOZGOQEVZJTTOFXWP4FCE","Bibliographic Labeling"," ","2PC0COK2JE1M8FK638IWDOZAK5GMTW","A3A7VZ2Z5EU18R","Approved","Mon May 14 16:38:10 PDT 2012","Mon May 14 16:40:42 PDT 2012","isbn","publisher","proceedings","isbn","proceedings","isbn","publisher","proceedings","conference","conference"
"2BXJ51Y7QEOZGOQEVZJTTOFXWP4FCE","Bibliographic Labeling"," ","24DRGNTBJ3MMEN51JUE69KHBHURV9U","A1SOTDKP7FMZUK","Approved","Thu May 17 10:33:09 PDT 2012","Thu May 17 10:34:12 PDT 2012","isbn","proceedings","proceedings","isbn","proceedings","isbn","proceedings","proceedings","proceedings","proceedings"
,,,,,,,,"isbn","series","proceedings","isbn","proceedings","isbn","series","proceedings","proceedings","proceedings"
"2UVP8PJWKUDD9NMXXDU960B6Z518J5","Bibliographic Labeling"," ","22KZVXX2Q45UVAQAS3EI31NSGT7Q8D","AWL4GVQNG6AOW","Approved","Mon May 14 23:18:00 PDT 2012","Mon May 14 23:19:39 PDT 2012","year","proceedings","proceedings","isbn","isbn","year","isbn","isbn","isbn","isbn"
"2UVP8PJWKUDD9NMXXDU960B6Z518J5","Bibliographic Labeling"," ","27MYT3DHJHP4C3D6ARP8YSX958D1UF","A1SOTDKP7FMZUK","Approved","Tue May 15 03:36:15 PDT 2012","Tue May 15 03:36:49 PDT 2012","proceedings","proceedings","proceedings","isbn","isbn","proceedings","isbn","isbn","author","isbn"
"2UVP8PJWKUDD9NMXXDU960B6Z518J5","Bibliographic Labeling"," ","2SDKH1Q6SVQ8IY88KHXLCOBVKOE2LL","A2O543PJ8110HB","Approved","Tue May 15 12:54:38 PDT 2012","Tue May 15 12:55:21 PDT 2012","year","proceedings","proceedings","isbn","isbn","year","isbn","isbn","isbn","isbn"
"2UVP8PJWKUDD9NMXXDU960B6Z518J5","Bibliographic Labeling"," ","2E3LYHVI44OS3ALG20EE6SBAXBN3XI","A2J237J8KM3OCS","Approved","Tue May 15 13:09:29 PDT 2012","Tue May 15 13:10:06 PDT 2012","year","proceedings","proceedings","isbn","isbn","year","isbn","isbn","isbn","isbn"
"2UVP8PJWKUDD9NMXXDU960B6Z518J5","Bibliographic Labeling"," ","23VHVWAVKI62O9QOVUTZG9QHEIAPH3","A3A7VZ2Z5EU18R","Approved","Wed May 16 17:01:51 PDT 2012","Wed May 16 17:03:01 PDT 2012","proceedings","proceedings","proceedings","isbn","isbn","proceedings","isbn","isbn","conference","isbn"
,,,,,,,,"proceedings","proceedings","proceedings","isbn","isbn","proceedings","isbn","isbn","proceedings","isbn"
"204JUNU8LZ6R8QGRLWZDFJ3VJJ93J8","Bibliographic Labeling"," ","2YV3FDEY5COW1BGDTQZCYFLCE1YT2D","A2O543PJ8110HB","Approved","Tue May 15 12:55:22 PDT 2012","Tue May 15 12:56:17 PDT 2012","proceedings","title","author","author","isbn","isbn","proceedings","proceedings","title","year"
"204JUNU8LZ6R8QGRLWZDFJ3VJJ93J8","Bibliographic Labeling"," ","2QGOGQSCM6IABSS0CHLU70OQSQMHHA","A2J237J8KM3OCS","Approved","Tue May 15 13:08:16 PDT 2012","Tue May 15 13:08:55 PDT 2012","proceedings","title","author","title","isbn","isbn","proceedings","proceedings","title","year"
"204JUNU8LZ6R8QGRLWZDFJ3VJJ93J8","Bibliographic Labeling"," ","2OJ9Y8TNKIMZTC5694J2VM0PO139WO","A3A7VZ2Z5EU18R","Approved","Tue May 15 19:36:13 PDT 2012","Tue May 15 19:39:40 PDT 2012","proceedings","proceedings","author","title","isbn","conference","proceedings","proceedings","conference","proceedings"
"204JUNU8LZ6R8QGRLWZDFJ3VJJ93J8","Bibliographic Labeling"," ","2U4J011K274J8ZKCQTS8U46U5MEDB9","A1SOTDKP7FMZUK","Approved","Wed May 16 02:08:59 PDT 2012","Wed May 16 02:09:38 PDT 2012","proceedings","proceedings","author","title","isbn","isbn","proceedings","proceedings","conference","proceedings"
,,,,,,,,"proceedings","proceedings","author","title","isbn","conference","proceedings","proceedings","conference","proceedings"
"2LKJ1LY58B728C04A2BHK16YK477SW","Bibliographic Labeling"," ","2AYUFBNFSVGUM53VZFN6UG1F07QJ5N","A2O543PJ8110HB","Approved","Sun May 13 12:21:30 PDT 2012","Sun May 13 12:22:48 PDT 2012","year","title","isbn","proceedings","title","title","isbn","isbn","isbn","isbn"
"2LKJ1LY58B728C04A2BHK16YK477SW","Bibliographic Labeling"," ","2DI0JG5TYMNCXOBQ320SZSHX96PHL9","A2J237J8KM3OCS","Approved","Mon May 14 13:17:02 PDT 2012","Mon May 14 13:17:45 PDT 2012","year","title","proceedings","proceedings","title","title","isbn","isbn","isbn","isbn"
"2LKJ1LY58B728C04A2BHK16YK477SW","Bibliographic Labeling"," ","218NTBJ3MMDX65PTHTTKOB9ML30BXH","A3A7VZ2Z5EU18R","Approved","Tue May 15 13:11:34 PDT 2012","Tue May 15 13:13:11 PDT 2012","proceedings","title","proceedings","series","proceedings","title","isbn","isbn","isbn","conference"
"2LKJ1LY58B728C04A2BHK16YK477SW","Bibliographic Labeling"," ","2VQHVI44OS2KMK8ZH1QSIAP5J9F5ZE","A1SOTDKP7FMZUK","Approved","Thu May 17 10:35:16 PDT 2012","Thu May 17 10:36:03 PDT 2012","proceedings","title","proceedings","proceedings","proceedings","title","isbn","isbn","isbn","author"
,,,,,,,,"proceedings","year","proceedings","series","proceedings","title","isbn","isbn","isbn","conference"
"2JZECWA6X3YOD2FM6CWK4PTISUUNMB","Bibliographic Labeling"," ","2GKVQ8H88MQU7B5A5I3I8RXXCGU8RJ","A2O543PJ8110HB","Approved","Tue May 15 12:53:51 PDT 2012","Tue May 15 12:54:37 PDT 2012","proceedings","isbn","isbn","isbn","year","title","year","year","year","year"
"2JZECWA6X3YOD2FM6CWK4PTISUUNMB","Bibliographic Labeling"," ","20M8Y1THV8ERAO8FH79M6SM5SLTN0N","A2J237J8KM3OCS","Approved","Tue May 15 13:08:56 PDT 2012","Tue May 15 13:09:29 PDT 2012","proceedings","isbn","isbn","isbn","year","title","year","year","year","year"
